YEAR,Event,Race #,POSITION,DRIVER NAME,SERIES,DAY OF WEEK,MONTH,DAY,TRACK,CITY,STATE,LAPS TOTAL,TRACK MILEAGE FOR ONE LAP,TOTAL SCHEDULED MILES,START,CAR #,SPONSOR / OWNER,CAR MAKE,LAPS COMPLETED,MONEY WON,STATUS,LAPS LED,STAGE 1 RESULT,STAGE 2 RESULT,Total Miles
1951,Wilkes County 150,7,19,Paul Stanley,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,24,74,–,49 Oldsmobile,0,25,0,0,0,0,0
1951,Wilkes County 150,7,20,Coleman Lawrence,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,36,37,Coleman Lawrence,50 Ford,0,25,0,0,0,0,0
1951,Wilkes County 150,7,21,Bub King,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,30,55,Bub King,50 Plymouth,0,25,crash,0,0,0,0
1951,Wilkes County 150,7,22,Shorty York,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,14,90,Russ Loh,50 Plymouth,0,25,crash,0,0,0,0
1951,Wilkes County 150,7,23,Pepper Cunningham,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,6,62,Pepper Cunningham,51 Hudson,0,25,0,0,0,0,0
1951,Wilkes County 150,7,24,Bill Blair,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,9,41.5,Bill Blair,50 Oldsmobile,0,25,engine,0,0,0,0
1951,Wilkes County 150,7,25,John Barker,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,25,39,Chaney Motors (Ralph Chaney),51 Henry J,0,25,0,0,0,0,0
1951,Wilkes County 150,7,26,Bill Snowden,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,21,16,Bill Snowden,48 Ford,0,25,0,0,0,0,0
1951,Wilkes County 150,7,27,Curtis Turner,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,7,41,Eanes Motor Co. (John Eanes),50 Oldsmobile,65,25,wheel,0,0,0,40.625
1951,Wilkes County 150,7,28,Frank Mundy,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,2,23,Perry Smith,51 Studebaker,0,25,shocks,0,0,0,0
1951,Wilkes County 150,7,29,Earl Moss,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,16,110,Police Special (J.B. Watkins),50 Ford,0,25,0,0,0,0,0
1951,Wilkes County 150,7,30,Claude Joyce,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,26,78,Ewell Weddle,49 Lincoln,0,25,0,0,0,0,0
1951,Wilkes County 150,7,31,Weldon Adams,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,23,72,Harold Mays,50 Plymouth,0,10,0,0,0,0,0
1951,Wilkes County 150,7,32,Dick Linder,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,11,25,Don Rogala,50 Oldsmobile,0,10,0,0,0,0,0
1951,Wilkes County 150,7,33,Bob Walters,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,35,J-6,Lloyd Dennis,51 Henry J,0,10,0,0,0,0,0
1951,Wilkes County 150,7,34,Ewell Weddle,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,18,2,–,51 Hudson,0,10,0,0,0,0,0
1951,Wilkes County 150,7,35,Ben Dixon,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,31,71,Wesley McBell,49 Lincoln,0,10,0,0,0,0,0
1951,Wilkes County 150,7,36,Lou Figaro,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,4,33,Jack Gaynor,47 Hudson,0,10,0,0,0,0,0
1951,Wilkes County 150,7,37,Clyde Minter,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,8,38,B.F. Goodrich (Clyde Minter),47 Buick,0,10,0,0,0,0,0
1951,Wilkes County 150,7,38,Fireball Roberts,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,3,11,Sam Rice,50 Oldsmobile,3,10,fuel line,0,0,0,1.875
